Year,SurveyID,Presence,sLatitude,sLongitude
2023,125004,0,39D-46M-33.76S,119D-35M-17.47S
2023,125005,0,41D-45M-20.45S,76D-1M-24.21S
2023,125006,0,46D-18M-55.64S,118D-31M-56.57S
2023,125007,0,43D-51M-59.64S,102D-22M-12.62S
2023,125008,1,34D-52M-50.87S,118D-30M-9.37S
2023,125009,0,44D-32M-21.28S,74D-46M-51.94S
2023,125010,0,37D-55M-51.65S,78D-28M-56.73S
2023,125011,1,59D-27M-43.93S,151D-29M-57.6S
2023,125012,1,34D-51M-43.87S,98D-56M-53.52S
2023,125013,1,45D-6M-39.13S,98D-8M-23.66S
2023,125014,1,59D-27M-25.93S,136D-23M-38.79S
2023,125015,0,44D-26M-26.07S,71D-57M-7.88S
2023,125016,1,34D-49M-33.46S,90D-28M-6.06S
2023,125017,1,34D-3M-43.66S,105D-49M-19.99S
2023,125018,1,35D-3M-43S,119D-45M-9.07S
2023,125019,0,35D-51M-45.35S,114D-40M-7.97S
2023,125020,0,51D-17M-51.67S,101D-45M-6.31S
2023,125021,1,40D-14M-25.55S,109D-23M-17.19S
2023,125022,1,38D-51M-25.46S,105D-30M-45.99S
2023,125023,1,64D-25M-25.71S,141D-17M-43.85S
2023,125024,0,42D-1M-1.19S,87D-54M-41.83S
2023,125025,0,52D-58M-34.77S,106D-45M-57.81S
2023,125026,0,44D-49M-25.01S,118D-28M-48.18S
2023,125027,0,34D-12M-55.16S,80D-12M-42.42S
2023,125028,1,57D-38M-10.3S,130D-3M-56.16S
2023,125029,1,45D-43M-20.57S,81D-48M-17.17S
2023,125030,0,43D-23M-44.35S,107D-42M-46.91S
2023,125031,0,46D-26M-9.16S,94D-6M-0.01S
2023,125032,0,37D-52M-46.79S,76D-41M-22.57S
2023,125033,0,44D-14M-37.47S,70D-15M-44.13S
2023,125035,0,34D-37M-56.47S,92D-46M-0.13S
2023,125036,0,45D-29M-28.92S,88D-45M-27.18S
2023,125037,1,64D-11M-19.06S,140D-24M-34.73S
2023,125038,1,41D-16M-57.45S,75D-11M-39.39S
2023,125039,1,29D-33M-5.34S,83D-8M-18.65S
2023,125040,1,46D-54M-29.46S,120D-41M-30.12S
2023,125051,0,34D-56M-58.34S,90D-30M-40.92S
2023,125052,1,43D-14M-58.83S,122D-40M-23.85S
2023,125053,1,38D-58M-20.49S,94D-5M-18.45S
2023,125054,0,50D-38M-11.98S,65D-34M-1.2S
2023,125055,1,42D-32M-57.99S,117D-6M-17.81S
2023,125056,1,48D-38M-22.65S,53D-52M-33S
2023,125057,0,52D-31M-33.91S,115D-59M-39.96S
2023,125058,0,26D-35M-50.56S,98D-51M-4.83S
2023,125059,0,43D-54M-2.23S,72D-16M-32.13S
2023,125060,0,48D-5M-20.42S,95D-37M-46.92S
2023,125061,0,48D-12M-11.3S,79D-1M-22.7S
2023,125062,0,43D-18M-27.43S,122D-21M-39.34S
2023,125063,0,49D-40M-27.69S,109D-44M-29.22S
2023,125064,0,32D-5M-42.24S,102D-7M-17.55S
2023,125065,1,36D-6M-41.82S,85D-46M-21.03S
2023,125066,1,39D-10M-20.71S,82D-53M-44.51S
2023,125067,1,45D-14M-9.47S,103D-43M-29.74S
2023,125068,0,32D-9M-56.93S,85D-5M-6.3S
2023,125069,0,39D-23M-35.49S,112D-13M-59.39S
2023,125070,1,44D-53M-19.29S,106D-43M-42.34S
2023,125071,0,54D-5M-48.65S,124D-47M-12.11S
2023,125072,1,54D-58M-6.42S,122D-56M-2.19S
2023,125073,1,41D-32M-39.68S,74D-35M-46.07S
2023,125074,0,33D-46M-14.7S,82D-30M-32.66S
2023,125075,0,42D-52M-56.55S,107D-45M-19.36S
2023,125076,1,45D-20M-15.42S,90D-4M-31.68S
2023,125077,0,35D-3M-58.32S,98D-8M-14.71S
2023,125078,0,47D-24M-28.98S,66D-31M-20.49S
2023,125079,0,37D-51M-26.62S,98D-52M-41.65S
2023,125080,0,38D-31M-18.79S,96D-53M-47.08S
2023,125081,1,38D-5M-18.43S,75D-31M-38.38S
2023,125082,1,30D-43M-40.53S,93D-45M-57.77S
2023,125083,1,39D-22M-42.99S,106D-48M-5.38S
2023,125084,0,42D-12M-47.61S,117D-11M-4.75S
2023,125085,0,49D-43M-14.69S,115D-37M-55.62S
2023,125086,0,44D-9M-59.95S,103D-54M-11.26S
2023,125087,1,48D-0M-38.79S,64D-34M-24.82S
2023,125105,0,33D-40M-11.99S,93D-41M-39S
2023,125107,0,45D-17M-22.44S,77D-28M-2.82S
2023,125108,0,30D-48M-24.57S,94D-6M-10.21S
2023,125113,1,37D-50M-6.26S,106D-15M-13.32S
2023,125116,0,46D-13M-52.76S,103D-26M-32.33S
2023,125129,1,36D-24M-58.94S,105D-18M-22.29S
2023,125132,0,48D-34M-46.99S,80D-59M-24.46S
2023,125135,0,40D-21M-10.62S,119D-47M-49.6S
2023,125137,0,36D-31M-6.77S,109D-26M-45.09S
2023,125165,1,30D-54M-59.44S,104D-15M-55.19S
2023,125172,1,44D-31M-29.19S,66D-6M-49.83S
2023,125175,1,39D-10M-16.07S,117D-21M-54.42S
2023,125178,0,42D-11M-43.2S,96D-44M-19.42S
2023,125180,1,31D-11M-22.47S,91D-29M-24.37S
2023,125183,1,40D-16M-28.13S,83D-20M-24.93S
2023,125901,1,59D-20M-14.74S,151D-19M-31.26S
2023,125902,1,34D-12M-6.39S,117D-40M-58.66S
2023,125903,1,35D-2M-15.36S,112D-9M-3.19S
2023,125904,1,39D-41M-11.78S,78D-24M-28.8S
2023,125905,0,44D-4M-17.74S,77D-21M-36.23S
2023,125906,0,39D-39M-39.65S,91D-29M-27.36S
2023,125907,0,36D-21M-35.53S,117D-29M-8.94S
2023,125910,1,41D-20M-53.41S,73D-42M-3.42S
2023,125911,0,30D-46M-21.27S,92D-28M-45.94S
2023,125912,1,46D-57M-47.5S,102D-51M-52.35S
2023,125913,0,41D-3M-49.29S,73D-37M-52.43S
2023,125915,1,38D-28M-47.29S,100D-43M-54.83S
2023,125916,1,36D-56M-57.05S,86D-12M-56.47S
2023,125917,1,46D-55M-6.02S,96D-37M-47.1S
2023,125918,0,41D-40M-11.69S,72D-54M-54.63S
2023,125919,0,30D-15M-11.18S,103D-27M-21.37S
2023,125920,1,48D-9M-6.84S,73D-36M-36.63S
2023,125921,1,31D-13M-30.88S,86D-7M-1.02S
2023,125922,0,32D-51M-53.24S,114D-28M-41.77S
2023,127001,1,40D-44M-36.98S,112D-39M-37.38S
2023,127002,1,34D-39M-53.59S,108D-29M-19.29S
2023,127003,1,44D-47M-14.29S,76D-14M-34.36S
2023,127004,1,34D-23M-7.71S,97D-51M-42.36S
2023,127005,0,36D-42M-40.25S,76D-33M-35.96S
2023,127006,1,33D-45M-10.47S,80D-31M-35.94S
2023,127007,1,41D-55M-36.05S,111D-16M-47.1S
2023,127008,1,39D-14M-39.88S,74D-33M-48.68S
2023,127009,0,34D-7M-35.26S,104D-14M-13.52S
2023,127010,0,45D-22M-3.9S,77D-1M-11.91S
2023,127011,0,56D-6M-50.55S,129D-18M-45.66S
2023,127012,0,52D-44M-37.2S,113D-12M-2.65S
2023,127013,1,48D-19M-4.27S,88D-49M-36.89S
2023,127014,0,36D-16M-17.85S,101D-21M-20.18S
2023,127015,0,37D-11M-6.83S,106D-57M-38.6S
2023,127016,0,45D-34M-37.98S,121D-30M-30.64S
2023,127017,1,45D-54M-57.04S,69D-2M-41.58S
2023,127018,1,49D-33M-31.26S,98D-44M-33.53S
2023,127019,0,33D-57M-16.67S,94D-33M-33.83S
2023,127020,1,47D-1M-5.46S,79D-12M-55.76S
2023,127021,0,48D-11M-44.97S,106D-32M-55.71S
2023,127022,0,54D-5M-45.53S,114D-45M-19.02S
2023,127023,0,32D-48M-59.18S,88D-30M-30.04S
2023,127024,1,42D-11M-12.57S,107D-12M-45.04S
2023,127025,0,61D-34M-32.43S,144D-40M-46.54S
2023,127026,1,42D-28M-11.04S,71D-53M-13.55S
2023,127027,1,38D-49M-20.3S,97D-16M-28.92S
2023,127028,0,41D-13M-4.83S,123D-28M-59.21S
2023,127029,1,43D-59M-58.08S,118D-50M-42.04S
2023,127030,0,34D-53M-4.08S,117D-5M-25.75S
2023,127031,0,34D-6M-42.72S,106D-52M-24.06S
2023,127032,0,44D-19M-21.7S,72D-38M-59.72S
2023,127033,1,45D-43M-24.44S,63D-32M-18.05S
2023,127034,1,50D-51M-30.33S,101D-49M-42.02S
2023,127035,0,46D-22M-0.99S,63D-9M-11.3S
2023,127036,0,54D-35M-46.28S,100D-44M-23.81S
2023,127037,1,35D-9M-19.47S,119D-10M-58.3S
2023,127038,1,58D-39M-39.86S,123D-52M-15.11S
2023,127039,1,43D-7M-27.28S,103D-42M-27.54S
2023,127040,1,40D-49M-57.65S,104D-48M-18.79S
2023,127041,0,39D-33M-15.09S,122D-56M-11.03S
2023,127042,0,37D-27M-48.64S,119D-47M-8.32S
2023,127043,0,49D-49M-18.32S,71D-57M-35.69S
2023,127044,1,41D-5M-12.67S,77D-13M-5.88S
2023,127045,0,37D-26M-52.73S,84D-50M-17.07S
2023,127046,0,46D-17M-29.24S,73D-40M-10.4S
2023,127047,0,44D-23M-44.55S,83D-41M-27.22S
2023,127048,0,41D-33M-2.56S,121D-34M-55.28S
2023,127049,1,40D-59M-20.77S,100D-29M-43.92S
2023,127050,0,45D-40M-36.28S,87D-34M-57.95S
2023,127051,0,67D-14M-16.13S,135D-20M-49.3S
2023,127052,0,40D-4M-26.95S,74D-35M-44.99S
2023,127053,0,41D-16M-10.2S,81D-5M-17.8S
2023,127054,1,38D-48M-14.24S,121D-51M-5.04S
2023,127055,0,29D-5M-55.62S,98D-39M-21.79S
2023,127056,0,61D-31M-4.96S,149D-37M-30.11S
2023,127057,0,31D-42M-41.68S,83D-13M-34.82S
2023,127058,0,40D-41M-49.3S,77D-31M-15.83S
2023,127102,0,36D-29M-3.13S,118D-40M-18.29S
2023,127111,0,52D-59M-54.48S,105D-38M-3.2S
2023,127112,1,41D-18M-28.9S,77D-17M-51.22S
2023,127117,1,64D-53M-49.33S,147D-25M-0.29S
2023,127119,1,39D-2M-59.05S,75D-31M-15.73S
2023,127123,0,48D-42M-4.08S,121D-5M-45.43S
2023,127155,1,42D-25M-48.88S,123D-40M-0.31S
2023,127156,1,36D-30M-7.39S,86D-39M-53.44S
2023,127158,0,62D-35M-51.28S,150D-15M-59.12S
2023,127900,0,59D-31M-40.84S,135D-15M-23.37S
2023,133001,0,44D-19M-38.04S,110D-37M-10.2S
2023,133002,1,51D-34M-7.69S,113D-55M-54.49S
2023,133003,0,39D-15M-55.79S,95D-36M-48.35S
2023,133004,0,46D-26M-36.29S,76D-52M-19.53S
2023,133005,0,34D-7M-15.15S,109D-52M-3.16S
2023,133006,0,30D-32M-55.07S,85D-8M-17.03S
2023,133007,0,28D-16M-31.42S,80D-58M-56.01S
2023,133008,0,33D-42M-22.91S,94D-8M-6.17S
2023,133009,1,39D-14M-16.84S,77D-35M-21.87S
2023,133010,1,46D-45M-54.78S,103D-59M-3.01S
2023,133011,0,50D-1M-44.46S,107D-0M-31.43S
2023,133012,1,46D-15M-36.07S,106D-41M-9.89S
2023,133013,0,38D-32M-18.79S,120D-13M-22.46S
2023,133014,0,43D-25M-25.09S,65D-38M-53.48S
2023,133015,1,32D-25M-33.21S,87D-32M-5.75S
2023,133016,0,42D-27M-34.81S,117D-42M-15.59S
2023,133017,1,49D-6M-58.6S,97D-51M-58.38S
2023,133018,0,37D-59M-50.14S,87D-28M-13.23S
2023,133019,0,31D-55M-34.26S,109D-55M-23.07S
2023,133020,1,35D-48M-32.44S,116D-12M-11.7S
2023,133021,1,32D-27M-16.33S,94D-10M-58.88S
2023,133022,1,45D-42M-11.97S,122D-25M-28.73S
2023,133023,0,37D-15M-14.61S,108D-29M-41.6S
2023,133024,0,31D-13M-50.05S,105D-20M-49.7S
2023,133025,0,37D-56M-8.85S,120D-33M-5.6S
2023,133026,0,41D-52M-57.32S,71D-45M-15.49S
2023,133027,0,41D-28M-0.62S,81D-4M-9.02S
2023,133028,0,35D-56M-24.71S,121D-5M-21.73S
2023,133029,0,49D-58M-6.08S,113D-55M-25.11S
2023,133109,1,34D-44M-49.79S,79D-48M-16.72S
2023,133111,1,41D-13M-24.59S,104D-8M-34.54S
2023,133119,1,37D-39M-23.15S,113D-32M-53.73S
2023,133124,1,44D-14M-3.83S,112D-16M-57.58S
2023,133128,0,42D-19M-18S,75D-33M-4.38S
2023,133202,1,49D-59M-58.71S,106D-20M-54.72S
2023,133204,1,33D-58M-20.63S,100D-14M-18.84S
2023,133205,1,49D-29M-29.62S,81D-28M-22.88S
2023,133207,0,43D-44M-11.72S,105D-43M-25.61S
2023,133208,0,36D-15M-37.3S,81D-37M-9.96S
2023,133209,0,47D-36M-22.21S,92D-59M-14.44S
2023,133211,1,39D-15M-15.69S,86D-43M-6.61S
2023,133212,0,36D-15M-56.41S,76D-51M-23.4S
2023,133213,1,51D-26M-25.41S,111D-55M-13.37S
2023,133214,0,44D-12M-1.77S,89D-2M-50.45S
2023,133217,1,42D-36M-10.98S,73D-11M-18.81S
2023,133218,1,53D-7M-45.19S,113D-7M-2.22S
2023,133219,0,38D-16M-1.41S,120D-44M-2.64S
2023,133220,0,42D-33M-36.49S,121D-3M-56.59S
2023,133221,0,34D-8M-18.4S,116D-59M-39.14S
2023,133222,0,36D-43M-48.97S,112D-3M-8.8S
2023,133223,1,37D-16M-15.61S,86D-9M-46.01S
2023,133224,1,30D-31M-23S,96D-10M-52.38S
2023,133225,0,30D-15M-29.67S,82D-9M-8.33S
2023,133226,1,35D-11M-8.41S,97D-26M-16.83S
2023,133227,1,62D-20M-8.84S,150D-35M-7.29S
2023,133228,0,45D-23M-13.33S,122D-48M-50.3S
2023,133901,1,37D-50M-13.1S,86D-53M-11.96S
2023,133902,0,45D-1M-51.73S,92D-44M-49.96S
2023,133903,0,43D-33M-55.15S,74D-23M-55.17S
2023,133904,1,37D-27M-33.39S,112D-19M-40.85S
2023,133905,0,41D-50M-13.74S,121D-6M-22.85S
2023,133906,0,40D-36M-59.37S,89D-38M-7.57S
2023,133907,0,46D-27M-40.75S,119D-39M-36.7S
2023,134001,0,43D-9M-30.96S,112D-48M-1.72S
2023,134002,0,34D-47M-39.87S,104D-57M-47.41S
2023,134003,1,60D-35M-4.69S,144D-46M-53.02S
2023,134004,0,30D-59M-7.22S,99D-23M-43S
2023,134005,0,49D-44M-15.49S,57D-41M-44.52S
2023,134006,1,37D-19M-22.95S,105D-35M-51.24S
2023,134007,0,38D-49M-46.11S,82D-1M-50.34S
2023,134008,0,45D-23M-21.22S,86D-57M-5.42S
2023,134009,0,30D-17M-43.17S,83D-18M-22.55S
2023,134010,1,33D-41M-15.65S,92D-36M-20.09S
2023,134011,0,40D-31M-32.82S,85D-48M-35.82S
2023,134012,0,43D-16M-12.46S,118D-34M-19.39S
2023,134013,0,39D-28M-9.09S,89D-16M-55.49S
2023,134014,0,47D-7M-7.69S,116D-6M-58.35S
2023,134015,0,42D-2M-25.81S,122D-29M-11.71S
2023,134016,1,39D-33M-13.15S,78D-36M-26.46S
2023,134017,0,39D-48M-8.87S,90D-25M-57.08S
2023,134018,1,54D-16M-14.64S,126D-47M-12S
2023,134019,0,42D-48M-1.74S,107D-23M-30.54S
2023,134020,1,32D-33M-36.2S,117D-10M-54.56S
2023,134021,0,42D-28M-54.75S,72D-54M-39.81S
2023,134022,1,40D-49M-1.98S,75D-22M-42.32S
2023,134023,1,49D-42M-21.57S,87D-18M-53.76S
2023,134024,0,46D-16M-50.97S,117D-17M-43.03S
2023,134025,0,35D-49M-46.24S,93D-4M-44.54S
2023,134026,0,41D-20M-44.41S,111D-20M-37.68S
2023,134027,1,42D-9M-45.79S,104D-28M-16.83S
2023,134028,0,26D-57M-52.24S,81D-56M-12.21S
2023,134029,1,49D-33M-12.39S,110D-17M-49.03S
2023,134030,0,45D-47M-34.81S,72D-18M-7.72S
2023,134031,0,48D-36M-25.41S,77D-11M-39.75S
2023,134032,0,40D-15M-24.85S,112D-5M-22.3S
2023,134033,1,40D-20M-2.02S,90D-7M-47.02S
2023,134034,0,30D-16M-27.01S,102D-39M-21.91S
2023,134035,1,46D-6M-44.13S,69D-12M-14.46S
2023,134036,1,39D-24M-40.12S,81D-21M-11.93S
2023,134037,1,48D-7M-58.69S,103D-8M-27.14S
2023,134038,0,53D-30M-50.31S,104D-12M-24.11S
2023,134039,0,38D-55M-48.83S,113D-43M-31.6S
2023,134040,1,45D-10M-39.08S,74D-58M-54.6S
2023,134041,0,37D-57M-37.56S,103D-52M-33.86S
2023,134042,1,56D-32M-15.26S,118D-43M-6.08S
2023,134043,0,64D-27M-31.48S,164D-50M-0.24S
2023,134044,1,47D-41M-42.85S,91D-30M-24.82S
2023,134045,1,50D-37M-25.62S,95D-27M-24.47S
2023,134046,0,45D-34M-14.23S,76D-6M-54.09S
2023,134047,1,39D-0M-56.54S,104D-44M-8.62S
2023,134048,0,56D-24M-9.21S,132D-21M-32.04S
2023,134049,0,41D-35M-46.29S,107D-15M-56.84S
2023,134050,1,43D-14M-57.26S,83D-15M-14.17S
2023,134051,0,46D-19M-39.28S,62D-21M-2.13S
2023,134052,1,41D-42M-29.32S,75D-47M-20.04S
2023,134053,0,43D-4M-36.28S,91D-4M-25.13S
2023,134054,1,55D-28M-33.5S,112D-21M-15.53S
2023,134055,0,43D-45M-46.43S,72D-44M-6.48S
2023,134056,0,35D-51M-37.54S,77D-40M-59.38S
2023,134057,1,46D-55M-37.85S,113D-24M-47.18S
2023,134058,0,44D-20M-26.49S,72D-24M-3.05S
2023,134059,0,46D-35M-22.49S,119D-23M-51.23S
2023,134060,0,39D-0M-57.95S,87D-48M-22.04S
2023,134061,0,45D-8M-49.44S,72D-23M-8.47S
2023,134062,0,40D-24M-21.76S,85D-14M-36.25S
2023,134063,0,49D-36M-25.87S,92D-29M-13.27S
2023,134064,0,52D-5M-2.8S,120D-51M-47.76S
2023,134065,0,39D-52M-58.94S,111D-57M-56.99S
2023,134066,1,30D-33M-30.6S,98D-53M-23.63S
2023,134067,0,38D-30M-45.86S,76D-34M-15.59S
2023,134068,1,49D-19M-55.93S,113D-37M-36.68S
2023,134069,1,40D-10M-20.06S,80D-21M-49.17S
2023,134070,0,33D-41M-57.21S,115D-47M-22.4S
2023,134071,0,47D-46M-43.46S,92D-2M-58.98S
2023,134072,0,39D-58M-4S,119D-21M-59.42S
2023,134073,1,55D-5M-26.91S,117D-20M-23.73S
2023,134074,0,46D-26M-18.35S,101D-39M-3S
2023,134075,0,44D-47M-27.38S,75D-58M-41.6S
2023,134076,0,39D-51M-32.79S,104D-21M-4.79S
2023,134077,1,29D-59M-59.53S,92D-36M-25.56S
2023,134078,1,40D-27M-52.95S,95D-20M-16.34S
2023,134079,1,50D-15M-31.39S,115D-51M-10.55S
2023,134080,0,35D-8M-40.14S,85D-17M-43.82S
2023,134081,1,34D-29M-0.43S,110D-21M-45.21S
2023,134135,1,33D-59M-39.84S,90D-11M-12.96S
2023,134900,0,30D-48M-56.15S,90D-36M-47.08S
2023,135001,1,46D-24M-28.11S,78D-8M-5.03S
2023,135002,0,44D-36M-27.51S,72D-43M-45.12S
2023,135003,1,48D-51M-7.54S,89D-8M-44S
2023,135004,0,33D-17M-19.77S,88D-1M-6.58S
2023,135005,0,35D-14M-49.28S,83D-37M-50.99S
2023,135006,1,50D-4M-4.91S,125D-6M-15.96S
2023,135007,1,35D-41M-46.07S,118D-17M-22.34S
2023,135008,0,34D-50M-25.91S,87D-42M-23.71S
2023,135009,0,39D-30M-50.54S,112D-38M-41.17S
2023,135010,1,32D-21M-23.02S,108D-10M-45.59S
2023,135011,0,46D-9M-28.5S,109D-39M-57.13S
2023,135012,1,30D-53M-37.96S,85D-0M-23.26S
2023,135013,0,41D-12M-4.56S,89D-27M-10.8S
2023,135014,1,67D-11M-28.66S,150D-19M-55.42S
2023,135015,1,33D-27M-17.56S,114D-41M-54.55S
2023,135016,0,36D-29M-59.27S,114D-44M-42.27S
2023,135017,1,53D-20M-24.64S,112D-46M-12.37S
2023,135018,0,39D-48M-33.24S,120D-38M-50.19S
2023,135019,0,40D-40M-33.21S,106D-56M-2.02S
2023,135020,0,46D-49M-53.48S,108D-7M-28.91S
2023,135021,0,41D-23M-52.29S,123D-29M-4S
2023,135022,1,29D-33M-37.1S,96D-30M-22.05S
2023,135023,0,37D-54M-1.1S,109D-30M-26S
2023,135024,0,45D-54M-34.81S,66D-15M-15.93S
2023,135025,0,55D-32M-46.99S,116D-46M-52.94S
2023,135026,0,46D-43M-25.61S,122D-49M-31.79S
2023,135027,0,43D-36M-36.25S,85D-8M-5.79S
2023,135028,0,39D-38M-43.05S,86D-18M-42.56S
2023,135029,1,49D-44M-1.31S,85D-54M-35.39S
2023,135030,0,37D-18M-18.86S,96D-6M-18.44S
2023,135031,0,37D-30M-20.79S,114D-35M-0.65S
2023,135032,1,33D-42M-46.4S,89D-22M-7.99S
2023,135033,1,54D-24M-9.38S,125D-26M-38.42S
2023,135034,0,37D-36M-45.87S,115D-3M-5.91S
2023,135035,0,29D-28M-55.49S,82D-8M-34.61S
2023,135036,1,55D-10M-22.57S,162D-15M-22.36S
2023,135037,0,49D-25M-27.78S,72D-34M-13.14S
2023,135038,1,39D-10M-31.51S,102D-7M-24.62S
2023,135039,1,49D-11M-48.81S,122D-31M-38.4S
2023,135040,0,36D-25M-52.36S,95D-49M-55.12S
2023,135041,0,47D-45M-34.9S,67D-45M-32.77S
2023,135042,0,45D-6M-29.43S,84D-0M-50.27S
2023,135101,0,37D-33M-50.05S,109D-23M-51.63S
2023,135103,1,49D-39M-59.73S,114D-35M-11.9S
2023,135115,1,52D-10M-33.77S,122D-4M-42.84S
2023,135117,0,31D-49M-56.37S,109D-42M-17.19S
2023,135301,0,32D-32M-30.33S,80D-40M-43.79S
2023,135302,1,37D-59M-2.31S,81D-33M-52.68S
2023,135303,0,32D-5M-55.9S,100D-39M-6.63S
2023,135304,0,35D-49M-11S,94D-52M-53.36S
2023,135305,0,50D-14M-4.44S,114D-58M-35.33S
2023,135306,0,44D-11M-38.94S,99D-30M-24.36S
2023,135307,0,40D-36M-28.59S,112D-28M-16.6S
2023,135308,1,41D-2M-58.9S,83D-0M-40.75S
2023,135309,0,55D-55M-2.67S,97D-41M-3.28S
2023,135310,1,37D-17M-52.19S,80D-18M-24.69S
2023,135311,0,56D-9M-44.73S,96D-47M-55.98S
2023,135312,0,40D-41M-38S,77D-46M-48.2S
2023,135313,0,45D-20M-57.87S,67D-25M-18.03S
2023,135314,0,39D-59M-32.51S,74D-14M-20.84S
2023,135315,0,33D-1M-13.1S,111D-9M-41.12S
2023,135316,0,44D-17M-18.36S,78D-6M-31.76S
2023,135410,0,36D-47M-51.36S,115D-17M-56.58S
2023,135900,0,44D-35M-38.83S,79D-2M-8.69S
2023,135901,0,39D-41M-53.56S,75D-31M-42.63S
2023,135903,0,52D-6M-54.12S,103D-36M-17.14S
2023,136001,0,47D-8M-5.03S,118D-41M-32.47S
2023,136002,1,39D-55M-33.12S,83D-52M-11.36S
2023,136003,0,44D-43M-4.31S,79D-38M-43.93S
2023,136004,0,41D-4M-49.52S,80D-3M-40.97S
2023,136005,1,49D-24M-42.66S,91D-37M-18.5S
2023,136006,0,37D-41M-23.21S,105D-55M-41.45S
2023,136007,1,39D-40M-12.72S,79D-9M-16.76S
2023,136008,0,63D-41M-28.52S,149D-34M-31.79S
2023,136009,0,30D-49M-2.57S,84D-32M-38.81S
2023,136010,0,52D-12M-51.87S,111D-4M-33.61S
2023,136011,0,40D-5M-20.18S,82D-56M-4.71S
2023,136012,0,53D-28M-40.93S,114D-47M-8.52S
2023,136013,0,40D-54M-41.53S,73D-24M-36.65S
2023,136014,1,37D-58M-13.54S,89D-45M-42.14S
2023,136015,0,26D-55M-32.33S,97D-39M-54.85S
2023,136016,0,30D-24M-2.55S,93D-10M-33.42S
2023,136017,1,37D-46M-10.99S,83D-35M-45.65S
2023,136018,0,46D-42M-6.92S,92D-38M-45.77S
2023,136019,0,51D-30M-49.74S,117D-20M-13.76S
2023,136020,1,49D-38M-37.76S,107D-59M-43.15S
2023,136021,0,42D-39M-26.87S,115D-35M-37.72S
2023,136022,1,38D-10M-17.92S,99D-35M-9.68S
2023,136023,0,42D-30M-0.06S,79D-15M-7.32S
2023,136024,0,34D-44M-51.18S,82D-9M-23.38S
2023,136025,1,32D-3M-17.41S,92D-7M-44.23S
2023,136026,1,29D-11M-41.54S,103D-1M-10.29S
2023,136027,0,56D-0M-20.89S,132D-0M-19.94S
2023,136028,1,33D-35M-50.32S,86D-12M-55.75S
2023,136029,1,31D-35M-14.32S,93D-1M-58.51S
2023,136030,1,37D-31M-7.3S,91D-1M-51.76S
2023,136031,0,39D-6M-41.24S,122D-43M-49.75S
2023,136032,1,45D-5M-13.8S,90D-17M-46.11S
2023,136033,0,45D-28M-28.78S,93D-42M-11.76S
2023,136034,1,40D-43M-38.61S,88D-34M-59.89S
2023,136108,0,48D-8M-51.1S,79D-2M-35.33S
2023,136118,0,40D-22M-29.06S,115D-38M-11.17S
2023,136123,0,35D-13M-3.43S,94D-28M-40.42S
2023,136131,0,47D-10M-29.83S,67D-12M-26.21S
2023,138001,0,42D-56M-30.04S,123D-14M-46S
2023,138002,1,46D-28M-59.6S,87D-51M-35.55S
2023,138003,0,50D-1M-25.32S,110D-6M-35.71S
2023,138004,1,45D-13M-10.22S,89D-48M-43.2S
2023,138005,1,48D-5M-29.04S,121D-45M-47.78S
2023,138006,1,31D-11M-5.38S,97D-51M-29.44S
2023,138007,0,54D-26M-7.96S,112D-49M-59.32S
2023,138008,1,45D-3M-26.48S,85D-10M-36.76S
2023,138009,1,40D-16M-38.96S,76D-25M-32.64S
2023,138010,0,34D-36M-30.62S,100D-44M-53.57S
2023,138011,0,26D-57M-19.9S,99D-2M-44.36S
2023,138012,0,34D-24M-47.05S,115D-20M-28.36S
2023,138013,1,52D-58M-52.84S,117D-21M-19.5S
2023,138014,0,34D-3M-59.29S,103D-41M-30.49S
2023,138015,0,31D-2M-37.22S,85D-24M-24.01S
2023,138016,0,51D-33M-47.88S,114D-11M-48.03S
2023,138017,1,45D-23M-22.08S,67D-44M-31.23S
2023,138018,0,44D-44M-40.2S,91D-47M-8.45S
2023,138019,0,41D-55M-45.52S,123D-4M-57.52S
2023,138020,1,36D-49M-30.93S,84D-50M-36.15S
2023,138021,1,40D-48M-47.05S,79D-21M-10.3S
2023,138022,0,37D-55M-48.16S,107D-21M-29.91S
2023,138023,0,32D-44M-13.73S,80D-8M-6.61S
2023,138024,1,49D-17M-0.77S,116D-45M-29.18S
2023,138025,1,48D-50M-0.66S,69D-22M-55.17S
2023,138026,1,31D-6M-40.4S,87D-49M-52S
2023,138027,0,38D-46M-1.28S,85D-6M-27.63S
2023,138028,1,37D-5M-4.29S,113D-40M-16.29S
2023,138029,1,36D-44M-11.46S,91D-0M-22.83S
2023,138030,1,39D-46M-5.11S,103D-6M-0.71S
2023,138031,0,60D-30M-2.55S,137D-5M-55.55S
2023,138032,0,49D-32M-58.73S,76D-11M-42.72S
2023,138033,1,43D-34M-2.13S,113D-3M-51.82S
2023,138034,1,33D-39M-56.02S,89D-23M-19.82S
2023,138035,0,27D-6M-57.6S,99D-13M-11.2S
2023,138036,0,38D-40M-25.82S,79D-48M-56.05S
2023,138037,0,34D-8M-36.35S,95D-45M-8S
2023,138038,0,45D-0M-28.6S,116D-57M-46.82S
2023,138105,0,35D-6M-33.11S,96D-26M-24.61S
2023,138118,1,47D-20M-47.41S,93D-38M-6.46S
2023,138301,0,49D-36M-38.54S,102D-35M-37.7S
